drug_name,generic_name
チアプリド塩酸塩２５ｍｇ錠,チアプリド塩酸塩
グラマリール錠２５ｍｇ,チアプリド塩酸塩
チアプリド塩酸塩５０ｍｇ錠,チアプリド塩酸塩
グラマリール錠５０ｍｇ,チアプリド塩酸塩
サノレックス錠０．５ｍｇ,マジンドール
リルテック錠５０,リルゾール
リルゾール錠５０ｍｇ「ＡＡ」,リルゾール
リルゾール錠５０ｍｇ「ニプロ」,リルゾール
アリセプト細粒０．５％,ドネペジル塩酸塩
ドネペジル塩酸塩細粒０．５％「サワイ」,ドネペジル塩酸塩
ドネペジル塩酸塩３ｍｇ錠,ドネペジル塩酸塩
アリセプト錠３ｍｇ,ドネペジル塩酸塩
ドネペジル塩酸塩錠３ｍｇ「ＤＳＥＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠３ｍｇ「ＦＦＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠３ｍｇ「ＴＳＵ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠３ｍｇ「オーハラ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠３ｍｇ「杏林」,ドネペジル塩酸塩
ドネペジル塩酸塩錠３ｍｇ「サワイ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠３ｍｇ「タカタ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠３ｍｇ「トーワ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠３ｍｇ「日医工」,ドネペジル塩酸塩
ドネペジル塩酸塩錠３ｍｇ「日新」,ドネペジル塩酸塩
ドネペジル塩酸塩錠３ｍｇ「明治」,ドネペジル塩酸塩
ドネペジル塩酸塩５ｍｇ錠,ドネペジル塩酸塩
アリセプト錠５ｍｇ,ドネペジル塩酸塩
ドネペジル塩酸塩錠５ｍｇ「ＤＳＥＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠５ｍｇ「ＦＦＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠５ｍｇ「オーハラ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠５ｍｇ「杏林」,ドネペジル塩酸塩
ドネペジル塩酸塩錠５ｍｇ「サワイ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠５ｍｇ「タカタ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠５ｍｇ「トーワ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠５ｍｇ「日新」,ドネペジル塩酸塩
ドネペジル塩酸塩錠５ｍｇ「明治」,ドネペジル塩酸塩
ドネペジル塩酸塩３ｍｇ口腔内崩壊錠,ドネペジル塩酸塩
アリセプトＤ錠３ｍｇ,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「ＦＦＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「ＮＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「ＴＣＫ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「ＹＤ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「ＺＥ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「アメル」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「杏林」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「ケミファ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「サワイ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「タカタ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「トーワ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「日医工」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「日新」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「明治」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「ＤＳＥＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「オーハラ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「サンド」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「テバ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠３ｍｇ「ニプロ」,ドネペジル塩酸塩
ドネペジル塩酸塩５ｍｇ口腔内崩壊錠,ドネペジル塩酸塩
アリセプトＤ錠５ｍｇ,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「ＦＦＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「ＴＣＫ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「ＹＤ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「ＺＥ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「杏林」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「ケミファ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「サワイ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「タカタ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「トーワ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「日新」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「明治」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「ＤＳＥＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「オーハラ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「テバ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠５ｍｇ「ニプロ」,ドネペジル塩酸塩
ドネペジル塩酸塩１０ｍｇ錠,ドネペジル塩酸塩
アリセプト錠１０ｍｇ,ドネペジル塩酸塩
ドネペジル塩酸塩錠１０ｍｇ「ＤＳＥＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠１０ｍｇ「ＦＦＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠１０ｍｇ「オーハラ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠１０ｍｇ「杏林」,ドネペジル塩酸塩
ドネペジル塩酸塩錠１０ｍｇ「サワイ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠１０ｍｇ「タカタ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠１０ｍｇ「トーワ」,ドネペジル塩酸塩
ドネペジル塩酸塩錠１０ｍｇ「日新」,ドネペジル塩酸塩
ドネペジル塩酸塩錠１０ｍｇ「明治」,ドネペジル塩酸塩
ドネペジル塩酸塩１０ｍｇ口腔内崩壊錠,ドネペジル塩酸塩
アリセプトＤ錠１０ｍｇ,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「ＤＳＥＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「ＦＦＰ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「ＴＣＫ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「ＹＤ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「ＺＥ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「オーハラ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「杏林」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「ケミファ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「サワイ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「タカタ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「テバ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「トーワ」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「日新」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「明治」,ドネペジル塩酸塩
ドネペジル塩酸塩ＯＤ錠１０ｍｇ「ニプロ」,ドネペジル塩酸塩
アリセプト内服ゼリー３ｍｇ,ドネペジル塩酸塩
ドネペジル塩酸塩内服ゼリー３ｍｇ「日医工」,ドネペジル塩酸塩
アリセプト内服ゼリー５ｍｇ,ドネペジル塩酸塩
ドネペジル塩酸塩内服ゼリー５ｍｇ「日医工」,ドネペジル塩酸塩
アリセプト内服ゼリー１０ｍｇ,ドネペジル塩酸塩
ドネペジル塩酸塩内服ゼリー１０ｍｇ「日医工」,ドネペジル塩酸塩
アリセプトドライシロップ１％,ドネペジル塩酸塩
ドネペジル塩酸塩内用液３ｍｇ「トーワ」,ドネペジル塩酸塩
ドネペジル塩酸塩内用液５ｍｇ「トーワ」,ドネペジル塩酸塩
ドネペジル塩酸塩内用液１０ｍｇ「トーワ」,ドネペジル塩酸塩
ミオカーム内服液　３３．３％,ピラセタム
タルチレリン５ｍｇ錠,タルチレリン水和物
セレジスト錠５ｍｇ,タルチレリン水和物
タルチレリン錠５ｍｇ「ＪＧ」,タルチレリン水和物
タルチレリン錠５ｍｇ「サワイ」,タルチレリン水和物
タルチレリン５ｍｇ口腔内崩壊錠,タルチレリン水和物
セレジストＯＤ錠５ｍｇ,タルチレリン水和物
タルチレリンＯＤ錠５ｍｇ「ＪＧ」,タルチレリン水和物
タルチレリンＯＤ錠５ｍｇ「サワイ」,タルチレリン水和物
レミッチＯＤ錠２．５μｇ,ナルフラフィン塩酸塩
ナルフラフィン塩酸塩ＯＤ錠２．５μｇ「サワイ」,ナルフラフィン塩酸塩
ナルフラフィン塩酸塩ＯＤ錠２．５μｇ「フソー」,ナルフラフィン塩酸塩
ナルフラフィン塩酸塩ＯＤフィルム２．５μｇ「ニプロ」,ナルフラフィン塩酸塩
ナルフラフィン塩酸塩２．５μｇカプセル,ナルフラフィン塩酸塩
ナルフラフィン塩酸塩カプセル２．５μｇ「キッセイ」,ナルフラフィン塩酸塩
ナルフラフィン塩酸塩カプセル２．５μｇ「ケミファ」,ナルフラフィン塩酸塩
ナルフラフィン塩酸塩カプセル２．５μｇ「ニプロ」,ナルフラフィン塩酸塩
ロゼレム錠８ｍｇ,ラメルテオン
ラメルテオン錠８ｍｇ「武田テバ」,ラメルテオン
ラメルテオン錠８ｍｇ「ＪＧ」,ラメルテオン
ラメルテオン錠８ｍｇ「杏林」,ラメルテオン
ラメルテオン錠８ｍｇ「サワイ」,ラメルテオン
ラメルテオン錠８ｍｇ「トーワ」,ラメルテオン
ラメルテオン錠８ｍｇ「日新」,ラメルテオン
プレガバリン２５ｍｇ口腔内崩壊錠,プレガバリン
リリカＯＤ錠２５ｍｇ,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「ＫＭＰ」,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「ＺＥ」,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「オーハラ」,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「科研」,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「ケミファ」,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「サワイ」,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「トーワ」,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「日医工」,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「フェルゼン」,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「三笠」,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「明治」,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「ＴＣＫ」,プレガバリン
プレガバリンＯＤ錠２５ｍｇ「ＶＴＲＳ」,プレガバリン
プレガバリン７５ｍｇ口腔内崩壊錠,プレガバリン
リリカＯＤ錠７５ｍｇ,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「ＤＳＥＰ」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「ＫＭＰ」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「ＺＥ」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「オーハラ」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「科研」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「ケミファ」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「サワイ」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「トーワ」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「日医工」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「フェルゼン」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「三笠」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「明治」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「ＴＣＫ」,プレガバリン
プレガバリンＯＤ錠７５ｍｇ「ＶＴＲＳ」,プレガバリン
プレガバリン１５０ｍｇ口腔内崩壊錠,プレガバリン
リリカＯＤ錠１５０ｍｇ,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「ＤＳＥＰ」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「ＫＭＰ」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「ＮＰＩ」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「ＹＤ」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「オーハラ」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「科研」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「ケミファ」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「サワイ」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「サンド」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「トーワ」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「日医工」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「フェルゼン」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「三笠」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「明治」,プレガバリン
プレガバリンＯＤ錠１５０ｍｇ「ＶＴＲＳ」,プレガバリン
プレガバリンＯＤ錠５０ｍｇ「ＹＤ」,プレガバリン
